OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,Shape__Area,Shape__Length
35403,1988,CA,CCO,LAC, ,00000000,6/10/1988 12:00:00 AM,,14,,1,83.16398,,,,,00000000,1980,499869.69140625,3769.72520860716
35404,1988,CA,CCO,LAC, ,00000000,6/12/1988 12:00:00 AM,,14,,1,729.8926,,,,,00000000,1980,4383082.2890625,15724.573252125
35405,1988,CA,CCO,LAC,SAN ANTONIO FIRE,00000000,7/11/1988 12:00:00 AM,,14,,1,51.27717,,,,,00000000,1980,303889.2421875,2539.51365056253
35406,1988,CA,CCO,LAC, ,00000000,6/10/1988 12:00:00 AM,,14,,1,28.38499,,,,,00000000,1980,168160.9765625,2321.63675435287
35407,1988,CA,CCO,LAC,DIAMOND BAR FIRE,00000000,9/30/1988 12:00:00 AM,,14,,1,119.4076,,,,,00000000,1980,704360,3878.62701668305
35408,1988,CA,CCO,LAC,EMERALD FIRE,00000000,7/5/1988 12:00:00 AM,,14,,1,69.93089,,,,,00000000,1980,414033.8203125,4220.75637677484
35409,1988,CA,CCO,LAC, ,00000000,9/12/1988 12:00:00 AM,,14,,1,6.862807,,,,,00000000,1980,40820.87109375,908.624353058888
35410,1988,CA,CCO,LAC, ,00000000,7/5/1988 12:00:00 AM,,14,,1,55.41005,,,,,00000000,1980,328308.203125,2521.38588693282
35411,1988,CA,CCO,LAC,PIRU FIRE,00927654,9/4/1988 12:00:00 AM,,11,,1,13310.67,,,,,00000088,1980,79382408.7460938,114188.807106588
35412,1988,CA,USF,SQF, ,00000000,7/23/1988 12:00:00 AM,7/24/1988 12:00:00 AM,2,8,1,277.778,,,,,00000087,1980,1699516.53125,7217.73640090462
35413,1988,CA,USF,SQF, ,00000000,7/8/1988 12:00:00 AM,7/9/1988 12:00:00 AM,9,8,1,727.5397,,,,,00000066,1980,4451052.828125,11471.1120925288
35414,1988,CA,USF,CNF,MESA,00000000,9/5/1988 12:00:00 AM,,9,,1,54.88983,,,,,00000015,1980,317744.1484375,2804.41913363948
35415,1988,CA,CDF,MVU,OUTSIDE ORIGIN #11,00002110,7/31/1988 12:00:00 AM,,9,,1,246.7176,,,,,00000576,1980,1426643.9765625,6037.37340983084
35416,1988,CA,USF,CNF,WILD,00000000,11/22/1988 12:00:00 AM,,9,,1,753.4076,,,,,00000018,1980,4356371.421875,11172.1745898285
35417,1988,CA,CDF,SLU, ,00001537,6/30/1988 12:00:00 AM,,14,,1,139.7041,,,,,00000000,1980,859727.10546875,4964.96912391958
35418,1988,CA,CDF,SLU,SLU 1461,00001461,6/24/1988 12:00:00 AM,,14,,1,186.5318,,,,,00000000,1980,1139125.140625,5632.28668157701
35419,1988,CA,USF,KNF,PANTHER,00000000,5/10/1988 12:00:00 AM,5/14/1988 12:00:00 AM,4,8,1,10.26584,,,,,00000009,1980,75156.47265625,1211.04552585325
35420,1988,CA,USF,KNF,MEDICINE,00000000,7/25/1988 12:00:00 AM,,1,,1,13.87192,,,,,00000046,1980,100035.390625,1362.98165567753
35421,1988,CA,USF,KNF,CROSSING,00000000,7/31/1988 12:00:00 AM,8/3/1988 12:00:00 AM,1,8,1,32.4881,,,,,00000081,1980,237743.16796875,2293.38039811099
35422,1989,CA,CDF,SCU,P.G.&E. #2,00001134,6/22/1989 12:00:00 AM,,14,,1,304.1747,,,,,00000162,1980,1944034.00390625,6752.47734856462
35423,1989,CA,CDF,LNU,WINTERS,00001410,5/31/1989 12:00:00 AM,,2,,1,1100.397,,,,,00000046,1980,7292539.15625,11014.7729881852
35424,1989,CA,CDF,TGU,ROWELS,00001250,6/21/1989 12:00:00 AM,,7,,1,473.0306,,,,,00000080,1980,3256891.1484375,8301.66334159392
35425,1989,CA,CDF,TCU,S.J. #3,00002310,6/2/1989 12:00:00 AM,,2,,1,587.3584,,,,,00000367,1980,3851935.33203125,8950.53927940851
35426,1989,CA,CDF,TCU,COOK,00002310,6/15/1989 12:00:00 AM,,2,,1,699.5617,,,,,00000367,1980,4557316.1328125,8670.40992526161
35427,1989,CA,CDF,TCU,HWY 26 #3,00003724,8/15/1989 12:00:00 AM,,14,,1,390.2485,,,,,00000688,1980,2568532.0234375,7001.42621471827
35428,1989,CA,CDF,TCU,TUTTLETOWN,00004137,9/6/1989 12:00:00 AM,,2,,1,632.5861,,,,,00000752,1980,4129609.703125,10073.9629239716
35429,1989,CA,CDF,TCU,LOMA FIRE,00004308,9/15/1989 12:00:00 AM,,14,,1,449.2591,,,,,00000783,1980,2954902.52734375,7155.44029504834
35430,1989,CA,CDF,BTU,CANAL,00003494,7/7/1989 12:00:00 AM,,3,,1,595.3703,,,,,00000311,1980,4051108.48046875,9599.2281384622
35431,1989,CA,CDF,SCU,PG & E #2,00001134,6/22/1989 12:00:00 AM,,14,,1,583.8068,,,,,00000000,1980,3730127.06640625,9678.78785240076
35432,1989,CA,USF,CNF,THING #2,00000000,7/9/1989 12:00:00 AM,7/12/1989 12:00:00 AM,3,8,1,4760.081,,,,,00000027,1980,27375390.7929688,39719.1002707961
35433,1989,CA,CDF,MVU,ASSIST #60,00000000,11/28/1989 12:00:00 AM,,9,,1,2529.59,,,,,0000240.,1980,14583555.515625,32246.0754454039
35434,1989,CA,CDF,MVU,PROCTOR #7,00001108,6/28/1989 12:00:00 AM,,9,,1,485.884,,,,,00000379,1980,2782144.9453125,12039.8361559818
35435,1989,CA,USF,BDF, ,00000000,,,14,,1,145.6945,,,,,00000000,1980,850909.1953125,4630.13302610026
35436,1989,CA,USF,BDF, ,00000000,,,14,,1,176.3269,,,,,00000000,1980,1029183.90234375,4498.04098114825
35437,1989,CA,CDF,RRU, ,00039354,10/11/1989 12:00:00 AM,,2,,1,203.3296,,,,,00001893,1980,1199921.7109375,4413.22629566583
35438,1989,CA,CDF,RRU,STATE 1060,00023839,6/21/1989 12:00:00 AM,,14,,1,194.7458,,,,,00001060,1980,1143792.99609375,5111.4049257886
35439,1989,CA,CDF,RRU, ,00000000,,,14,,1,347.4855,,,,,00000000,1980,2049577.953125,6714.43804612372
35440,1989,CA,CDF,RRU,CALIFORNIA,00000000,,,14,,1,155.9802,,,,,00000000,1980,915996.3046875,4357.08391444513
35441,1989,CA,CDF,RRU,MINDY,00023008,6/16/1989 12:00:00 AM,,2,,1,541.4789,,,,,00001002,1980,3163658.234375,8248.44683815052
35442,1989,CA,CDF,RRU,PARK,00000000,,,14,,1,1049.143,,,,,00000000,1980,6188620.10546875,14383.7334843367
35443,1989,CA,CDF,RRU,RIVER,00000000,,,14,,1,121.7549,,,,,00000000,1980,717195.6015625,4159.18288772424
35444,1989,CA,CDF,RRU,RIVER,00000000,,,14,,1,961.5416,,,,,00000000,1980,5671468.94921875,13201.30371757
35445,1989,CA,CDF,RRU,SPRINGS,00034865,9/8/1989 12:00:00 AM,,2,,1,224.8979,,,,,00001687,1980,1326113.67578125,4884.85206613346
35446,1989,CA,CDF,RRU, ,00000000,,,14,,1,89.28745,,,,,00000000,1980,525993.8671875,4205.5896881466
35447,1989,CA,CDF,RRU,POPPET,00027806,9/14/1989 12:00:00 AM,,2,,1,1191.342,,,,,00001262,1980,7004320.0859375,16481.5414029529
35448,1989,CA,CDF,RRU, ,00000000,,,14,,1,4579.358,,,,,00000000,1980,26964457,24853.599948815
35449,1989,CA,CDF,BDU,JOSHUA,00056814,6/20/1989 12:00:00 AM,,7,,1,530.5518,,,,,00000387,1980,3138975.95703125,6397.27409211336
35450,2003,CA,USF,MNF,BOARDMAN,00000000,9/3/2003 12:00:00 AM,9/8/2003 12:00:00 AM,1,2,1,511.3503,,GRINDSTONE COMPLEX,00000934,,00000026,2000,3479693.2265625,10813.4821536383
35451,2001,CA,USF,MDF,BSFMU17,00000000,7/18/2001 12:00:00 AM,9/10/2001 12:00:00 AM,1,8,1,145.4358,,,,,00000104,2000,1057750.3359375,5838.0314869659
35452,2001,CA,USF,MDF,BSFMU34,00000000,8/11/2001 12:00:00 AM,8/26/2001 12:00:00 AM,1,8,1,120.7878,,,,,00000172,2000,880345.87109375,4671.85716143522
35453,2001,CA,USF,MDF,KELLOGG,00000000,8/8/2001 12:00:00 AM,8/17/2001 12:00:00 AM,1,8,1,187.7391,,,,,00000133,2000,1374513.19921875,5930.28391386078
35454,2001,CA,USF,MDF,FOURMILE,00000000,8/8/2001 12:00:00 AM,8/16/2001 12:00:00 AM,1,8,1,82.33506,,,,,00000132,2000,603082.6015625,3071.51066431738
35455,2001,CA,USF,MDF,BSFMU27,00000000,8/10/2001 12:00:00 AM,8/10/2001 12:00:00 AM,1,8,1,17.05641,,,,,00000154,2000,124185.3125,1443.72441045723
35456,2001,CA,USF,MDF,ROCK,00000000,8/8/2001 12:00:00 AM,8/17/2001 12:00:00 AM,1,8,1,1313.052,,,,,00000131,2000,9599430.9921875,30544.8573943789
35457,2001,CA,USF,MDF,BELL,00000000,8/8/2001 12:00:00 AM,8/19/2001 12:00:00 AM,1,8,1,2977.996,,,,,00000158,2000,21650641.0390625,22463.3398361192
35458,2001,CA,USF,MDF,SHIELDS SWWA,00000000,8/8/2001 12:00:00 AM,8/10/2001 12:00:00 AM,1,8,1,173.5963,,,,,00000119,2000,1249759.42578125,6918.94734238578
35459,1989,CA,USF,BDF, ,00000000,,,14,,1,185.6783,,,,,00000000,1980,1104733.6640625,4188.71121386212
35460,1989,CA,CCO,LAC,THE MEADOW FIRE,00997350,9/2/1989 12:00:00 AM,,14,,1,88.86951,,,,,00000089,1980,529140.72265625,4757.20006354413
35461,1989,CA,CCO,LAC, ,00000000,7/4/1989 12:00:00 AM,,14,,1,3.047374,,,,,00000000,1980,18106.50390625,527.807318201523
35462,1989,CA,CCO,LAC, ,00000000,12/22/1989 12:00:00 AM,,14,,1,9.54213,,,,,00000000,1980,56724.09375,895.159166662753
35464,1989,CA,CCO,LAC, ,00000000,7/13/1989 12:00:00 AM,,14,,1,43.13551,,,,,00000000,1980,255546.140625,2348.31040299784
35465,1989,CA,CCO,LAC, ,00000000,11/25/1989 12:00:00 AM,,14,,1,30.03509,,,,,00000000,1980,178439.21484375,1971.17968657282
35466,1989,CA,CCO,LAC, ,00000000,7/9/1989 12:00:00 AM,,14,,1,5.131929,,,,,00000000,1980,30370.1875,719.054892611525
35467,1989,CA,CCO,LAC, ,00000000,11/11/1989 12:00:00 AM,,14,,1,62.04219,,,,,00000000,1980,366813.578125,2388.25800256267
35468,1989,CA,CCO,LAC, ,00000000,12/12/1989 12:00:00 AM,,14,,1,5.483533,,,,,00000000,1980,32578.2890625,729.816778850088
35469,1989,CA,CCO,LAC, ,00000000,8/30/1989 12:00:00 AM,,14,,1,2.774432,,,,,00000000,1980,16521.63671875,569.654184779895
35470,1989,CA,CCO,LAC, ,00000000,8/1/1989 12:00:00 AM,,14,,1,49.70009,,,,,00000000,1980,295936.8125,3652.10706542954
35471,1989,CA,CCO,LAC, ,00000000,8/13/1989 12:00:00 AM,,14,,1,22.86113,,,,,00000000,1980,136079.53125,1499.83705151255
35472,1989,CA,CCO,LAC, ,00000000,9/9/1989 12:00:00 AM,,14,,1,4.246927,,,,,00000000,1980,25288.2109375,613.811903732273
35473,1989,CA,USF,SQF, ,00000000,11/18/1989 12:00:00 AM,,9,,1,7.172701,,,,,00000111,1980,44436.50390625,832.022073430218
35474,1989,CA,USF,SQF, ,00000000,7/13/1989 12:00:00 AM,7/14/1989 12:00:00 AM,9,8,1,82.51394,,,,,00000036,1980,505804.9296875,3942.01799989374
35475,1989,CA,USF,CNF,RICE,00000000,11/18/1989 12:00:00 AM,,9,,1,60.66374,,,,,00000018,1980,352885.234375,2477.39570560712
35476,1989,CA,USF,CNF,MORRETTIS,00000000,7/9/1989 12:00:00 AM,,9,,1,89.17061,,,,,00000013,1980,516590.95703125,2901.99552571027
35477,1989,CA,CDF,MVU,BOTTLE PEAK,00002492,11/18/1989 12:00:00 AM,,9,,1,213.4405,,,,,00000919,1980,1235692.2578125,4454.60497650243
35478,1989,CA,USF,CNF,MESA #3,00000000,11/28/1989 12:00:00 AM,,9,,1,169.1021,,,,,00000021,1980,978878.6953125,3892.44628533816
35479,1989,CA,USF,CNF,ORANGE,00000000,1/12/1989 12:00:00 AM,,9,,1,123.9611,,,,,00000001,1980,716496.38671875,3729.34840477062
35480,1989,CA,CDF,MVU,HARMONY,00000513,4/22/1989 12:00:00 AM,,8,,1,142.6693,,,,,00000132,1980,824524.3203125,6379.82782630393
35481,1989,CA,CDF,MVU,ORIFLAME,00000998,6/19/1989 12:00:00 AM,,5,,1,311.422,,,,,00000335,1980,1797304.87109375,6782.86139925216
35482,1989,CA,CDF,MVU,SAN VICENTE,00001005,6/19/1989 12:00:00 AM,,2,,1,169.4447,,,,,00000338,1980,977696.015625,5311.64898213397
35483,1989,CA,USF,CNF,DALEY,00000000,4/3/1989 12:00:00 AM,,9,,1,78.22748,,,,,00000002,1980,451316.4921875,2892.12810837048
35484,1989,CA,CDF,MVU,FEATHERSTONE,00002502,11/18/1989 12:00:00 AM,,9,,1,121.2634,,,,,00000924,1980,698965.6171875,5618.02465730702
35485,1989,CA,CDF,MVU,MUTH,00001562,8/7/1989 12:00:00 AM,,2,,1,139.4769,,,,,00000575,1980,802769.01953125,3749.10445297503
35486,1989,CA,USF,CNF,ASSIST #61,00000000,11/30/1989 12:00:00 AM,,9,,1,95.69666,,,,,00000024,1980,550727.0078125,5494.78015150684
35487,1989,CA,USF,CNF,ASSIST #59/MAGNOLIA,00000000,11/28/1989 12:00:00 AM,,9,,1,309.9653,,,,,00000023,1980,1783388.5078125,6404.41630572167
35488,1989,CA,USF,CNF,IN-KO-PAH,00000000,5/23/1989 12:00:00 AM,,9,,1,53.20365,,,,,00000006,1980,304636.06640625,2428.96681563395
35489,1989,CA,CDF,MVU,DOGPATCH #2,00001200,7/5/1989 12:00:00 AM,,9,,1,876.9389,,,,,00000426,1980,5014808.95703125,10580.3061025632
35490,1989,CA,CDF,MVU,ALTA,00000449,4/10/1989 12:00:00 AM,,4,,1,129.8055,,,,,00000114,1980,742115.5859375,5271.36702419631
35491,1989,CA,USF,CNF,OUTSIDE ORIGIN #1,00000000,5/21/1989 12:00:00 AM,,9,,1,214.2421,,,,,00000005,1980,1235983.90234375,6406.20801938301
35492,1989,CA,USF,CNF,ASSIST#65/BLACKMT #2,00000000,12/2/1989 12:00:00 AM,,9,,1,254.8441,,,,,00000025,1980,1468422.2421875,7915.93496305711
35493,1989,CA,USF,TOI, ,00000000,8/16/1989 12:00:00 AM,,1,,1,115.0081,,,,,00000067,1980,765850.62890625,3587.11400311058
35495,1989,CA,CDF,FKU,RED MOUNTAIN,00000000,,,14,,1,2483.625,,,,,00000000,1980,15721549.3203125,20478.6984602175
35496,1989,CA,CDF,SLU,CHISPA,00000000,8/15/1989 12:00:00 AM,,14,,1,9750.372,,,,,00000000,1980,59589919.1210938,40138.7030567264
35497,1989,CA,CDF,SLU,STAGECOACH,00001978,7/20/1989 12:00:00 AM,,14,,1,390.8387,,,,,00000000,1980,2394937.0078125,7212.36556551417
35498,1989,CA,CDF,SLU,SLU1148,00001148,5/18/1989 12:00:00 AM,,14,,1,95.79535,,,,,00000000,1980,579460.4921875,3796.78039319451
35499,1989,CA,CDF,SLU,DIABLO CANYON,00001218,5/23/1989 12:00:00 AM,,14,,1,124.0313,,,,,00000000,1980,753593.5390625,6600.867971019
35500,1989,CA,CDF,BEU,MOLERA #2,00001401,,,14,,1,2745.283,,,,,00000000,1980,17134142.7617188,24733.3405347249
35501,1989,CA,USF,SRF, ,00000000,10/10/1989 12:00:00 AM,10/11/1989 12:00:00 AM,9,8,1,6.970382,,,,,00000029,1980,49580.4921875,790.339725138724
35502,1989,CA,USF,SRF,SOUTH FORK,00000000,9/15/1989 12:00:00 AM,,5,,1,181.7564,,,,,00101203,1980,1270941.12890625,4726.03983846809
35503,1989,CA,CDF,HUU,HURLBUTT,00000000,7/14/1989 12:00:00 AM,,14,,1,29.59019,,,,,00000000,1980,205184.9609375,3438.76413631935
35504,1989,CA,CDF,SLU,WHITLEY,00001657,7/7/1989 12:00:00 AM,,14,,1,122.091,,,,,00000000,1980,750808.1484375,6094.32887405505
35505,1989,CA,USF,KNF,SUGARLOAFER,00000000,7/4/1989 12:00:00 AM,,9,,1,10.13106,,,,,00000016,1980,72884.8515625,1022.4463913704
35506,1989,CA,CDF,SCU,DAHLBERG,00001344,7/8/1989 12:00:00 AM,,14,,1,204.8099,,,,,00000000,1980,1305682.25390625,5882.00010994945
35507,1989,CA,CDF,SCU,SAN MARTIN,00001021,6/14/1989 12:00:00 AM,,9,,1,261.0257,,,,,00000135,1980,1662460.02734375,5721.07413391139
35508,1989,CA,CDF,SCU,SQUIRREL,00001048,6/16/1989 12:00:00 AM,,9,,1,146.0246,,,,,00000143,1980,930255.16015625,4711.02014643096
35509,1990,CA,CDF,MVU,MORRETTIS,00001077,6/28/1990 12:00:00 AM,,7,,1,3314.027,,,,,00000380,1990,19204693.3125,28640.7787237077
35510,1990,CA,CDF,MVU,BURN,00000000,3/22/1990 12:00:00 AM,,14,,1,248.9275,,,,,000003.0,1990,1441310.66796875,7427.44931202689
35511,2004,CA,CDF,SHU,GAS POINT #4,00004115,6/11/2004 12:00:00 AM,6/11/2004 12:00:00 AM,2,7,1,0.1199284,,,,,00000164,2000,839.53125,137.132352729116
35512,2004,CA,CDF,SHU,CREEK,00004468,6/21/2004 12:00:00 AM,6/21/2004 12:00:00 AM,9,7,1,38.09119,,,,,00000200,2000,266740.31640625,2345.67923869047
35513,2004,CA,CDF,SHU,WILD,00005169,7/8/2004 12:00:00 AM,7/8/2004 12:00:00 AM,3,7,1,11.523,,,,,00000292,2000,80616.4609375,1249.29340311301
35514,2004,CA,CDF,SHU,COLEMAN,00005487,7/18/2004 12:00:00 AM,7/18/2004 12:00:00 AM,9,7,1,27.33476,,,,,00000317,2000,190982.26171875,2394.40269353674
35515,2004,CA,CDF,SHU,TIERRA,00006988,8/31/2004 12:00:00 AM,8/31/2004 12:00:00 AM,14,7,1,18.38979,,,,,00000456,2000,129527.01171875,1908.94304799922
35516,2004,CA,CDF,SHU,ANTLER,00007096,9/3/2004 12:00:00 AM,9/3/2004 12:00:00 AM,14,7,1,120.6013,,,,,00000463,2000,844896.9921875,4765.10349586993
35517,2004,CA,CDF,SHU,GROVER,00006646,8/21/2004 12:00:00 AM,8/21/2004 12:00:00 AM,7,7,1,12.93166,,,,,00000411,2000,90366.8046875,1310.39462450493
35518,2004,CA,CDF,SHU,VANTAGE,00003731,5/29/2004 12:00:00 AM,5/29/2004 12:00:00 AM,7,7,1,1.855538,,,,,00000147,2000,12966.6171875,499.014679979557
35519,2000,CA,CDF,SLU,DRAGOO,00002082,5/27/2000 12:00:00 AM,,14,,1,10.49944,,,,,00000000,2000,63947.4375,1064.36802859536
35520,2000,CA,USF,SQF,LANDERS,00000000,9/2/2000 12:00:00 AM,9/3/2000 12:00:00 AM,9,8,1,8.061542,,,,,00000058,2000,49266.69921875,925.693972547847
35521,1948,CA,CCO,VNC,WEST CASITAS PASS,00000000,1/1/1948 12:00:00 AM,,14,,1,101.4667,,,,,00000000,,604317.7265625,3348.24941336654
35522,1952,CA,USF,MNF,WILDER,00000000,8/30/1952 12:00:00 AM,,5,,1,441.4566,,,,,00000036,1950,3032063.53515625,13711.5534970184
35523,1934,CA,USF,KNF,BIG GULCH,00000000,8/12/1934 12:00:00 AM,,7,,1,140.1684,,,,,00000075,,1010485.65625,4542.22077539331
35524,1930,CA,USF,KNF, ,00000000,,,14,,1,392.9123,,,,,00000182,,2844622.69140625,6716.62704514305
35525,1930,CA,USF,KNF, ,00000000,,,14,,1,196.7288,,,,,00000277,,1414404.60546875,4408.15537094778
35526,1928,CA,USF,KNF, ,00000000,,,14,,1,38.88238,,,,,00000000,,280972.49609375,2093.72987602671
35527,1928,CA,USF,KNF, ,00000000,,,14,,1,126.2787,,,,,00000000,,909954.390625,4389.19319622736
35528,1928,CA,USF,MNF,PACIFIC,00000000,,,2,,1,15609.57,,,,,00000025,,105553632.585938,76032.497325201
35529,1946,CA,USF,MNF,NEWHALL,00000000,,,5,,1,6141.27,,,,,00000033,,41963893.7304688,48551.4900693225
35530,1939,CA,USF,MNF,SALMON CREEK,00000000,,,5,,1,8049.411,,,,,00000030,,54661884.1601563,43498.0915389132
35531,1957,CA,USF,KNF,MILE POST 362,00000000,7/8/1957 12:00:00 AM,,6,,1,863.8547,,,,,00000021,1950,6244915.58203125,12502.1084497039
35532,1928,CA,USF,KNF, ,00000000,,,14,,1,44.6018,,,,,00000230,,322443.3125,2461.84949097166
35533,1928,CA,USF,KNF, ,00000000,,,14,,1,993.3519,,,,,00000068,,7242562.9296875,10994.1842974491
35534,2000,CA,CDF,FKU,COPPER,00010213,9/19/2000 12:00:00 AM,,2,,1,19.91757,,,,,00000209,2000,126389.59375,1497.14941016307
35535,2000,CA,CDF,FKU,SAMPLE,00006583,7/1/2000 12:00:00 AM,,2,,1,51.74456,,,,,00000125,2000,328016.86328125,2451.07254464709
35536,2000,CA,CDF,MMU,GRANITE,00009447,7/2/2000 12:00:00 AM,,9,,1,2591.922,,,,,00000201,2000,16790406.46875,19902.9644610446
35537,2000,CA,CDF,MMU,HUNTER,00012981,8/30/2000 12:00:00 AM,,2,,1,8205.802,,,,,00000335,2000,53014787.203125,50726.2858104809
35538,2000,CA,CDF,MMU,RANCH,00014532,9/23/2000 12:00:00 AM,,14,,1,146.8259,,,,,00000000,2000,933873.578125,5031.96027042219
35539,2002,CA,CDF,LMU,LIGHTNING #1,00000789,4/4/2002 12:00:00 AM,4/4/2002 12:00:00 AM,1,1,1,69.46049,,,,,00000003,2000,498584.984375,2945.62331444716
35540,2002,CA,CDF,LNU,128,00007104,9/4/2002 12:00:00 AM,9/5/2002 12:00:00 AM,14,2,1,187.9599,,,,,00000602,2000,1244058.703125,5068.19799316164
35541,2002,CA,CDF,LNU,POPE,00006171,8/9/2002 12:00:00 AM,8/12/2002 12:00:00 AM,2,2,1,753.8942,,,,,00000519,2000,5011728.3359375,9316.68314129221
35542,2002,CA,CDF,LNU,SIXTEEN,00008020,10/1/2002 12:00:00 AM,10/2/2002 12:00:00 AM,7,2,1,1513.814,,,,,00000712,2000,10127873.1679688,17387.0171597091
35543,2002,CA,CDF,LNU,BEAR,00003101,5/18/2002 12:00:00 AM,5/19/2002 12:00:00 AM,18,6,1,110.3732,,,,,00000183,2000,742796.75,3233.81969962195
35544,2002,CA,CDF,MMU,COTTONWOOD,00011097,7/4/2002 12:00:00 AM,7/5/2002 12:00:00 AM,10,6,1,264.7036,,,,,00000250,2000,1686112.48046875,7411.45502865
35545,2002,CA,CDF,NEU,DAGUERRA POINT,00014567,9/20/2002 12:00:00 AM,9/20/2002 12:00:00 AM,7,6,1,178.6963,,,,,00000786,2000,1206057.5859375,6497.87250286186
35546,2002,CA,CDF,NEU,FIELD,00008324,6/9/2002 12:00:00 AM,6/13/2002 12:00:00 AM,11,7,1,936.6465,,,,,00000302,2000,6326316.328125,15802.437332709
35547,2002,CA,CDF,NEU,COLGATE,00008322,6/9/2002 12:00:00 AM,6/12/2002 12:00:00 AM,11,2,1,79.67188,,,,,00000300,2000,539642.04296875,4292.89756475275
35548,2002,CA,CDF,NEU,BLACK,00014015,9/8/2002 12:00:00 AM,9/10/2002 12:00:00 AM,7,1,1,215.8804,,,,,00000741,2000,1453962.98828125,5285.32624754149
35549,2002,CA,CDF,NEU,SIERRA,00014547,9/18/2002 12:00:00 AM,9/20/2002 12:00:00 AM,10,1,1,594.3347,,,,,00010546,2000,3964415.23046875,20295.7643484666
35550,2002,CA,CDF,NEU,PONDEROSA,00012857,8/18/2002 12:00:00 AM,8/21/2002 12:00:00 AM,7,7,1,46.05534,,,,,00000668,2000,309056.5,2467.34512813393
35551,2002,CA,CDF,NEU,HALCON,00011402,7/25/2002 12:00:00 AM,7/26/2002 12:00:00 AM,2,1,1,20.13692,,,,,00000552,2000,135486.82421875,1799.92691548322
35552,2002,CA,CDF,NEU,GARDEN,00008323,6/9/2002 12:00:00 AM,6/11/2002 12:00:00 AM,11,7,1,284.2474,,,,,00000301,2000,1905518.96484375,6523.29066591021
35553,2002,CA,CDF,NEU,KIBBE,00016583,10/29/2002 12:00:00 AM,10/29/2002 12:00:00 AM,6,2,1,59.21562,,,,,00000910,2000,399726.83203125,2666.50116368986
35554,2002,CA,CCO,ORC,GREEN,02008311,2/9/2002 12:00:00 AM,2/12/2002 12:00:00 AM,11,6,1,2234.36,,,,,02008311,2000,13143623.1289063,19951.0788103007
35555,2002,CA,CCO,ORC,EVENING,00023531,4/21/2002 12:00:00 AM,4/22/2002 12:00:00 AM,8,7,1,892.95,,,,,00023531,2000,5256830.6796875,13467.9209978319
35556,2002,CA,CCO,ORC,ANTONIO,00027999,5/13/2002 12:00:00 AM,5/14/2002 12:00:00 AM,9,7,1,1480.469,,,,,00027999,2000,8658982.48046875,21925.9656876737
35557,2002,CA,CCO,ORC,LAGUNA,02037137,6/26/2002 12:00:00 AM,6/26/2002 12:00:00 AM,2,7,1,83.29993,,,,,02037137,2000,486839.8515625,2843.85889844783
35558,2002,CA,CCO,ORC,AVERY,02034006,6/11/2002 12:00:00 AM,6/11/2002 12:00:00 AM,9,1,1,129.8324,,,,,02034006,2000,758295.203125,4020.50970032128
35559,1923,CA,USF,ANF, ,00000000,,,14,,1,135.7127,"S.Imsand, Tujunga, 2N 14W-13, E side Tujunga community-AFA 1921-1930 transp.map*",,,,00000000,,805991.140625,3362.96407778557
35560,1929,CA,USF,ANF, ,00000000,,,14,,1,51.43013,"S.Imsand, Arroyo, 2N 13W-15,Pickens Cyn S of editFID68-AFA 1921-1930 transp.map*",,,,00000000,,305322.65625,2030.01226468973
35561,1925,CA,USF,ANF, ,00000000,,,14,,1,82.38142,"S.Imsand, Arroyo, 3N 10W-14, E of Buckhorn Spring-AFA 1921-1930 transp.map 1:26*",,,,00000000,,490256.109375,2946.89699516504
35562,1924,CA,USF,ANF, ,00000000,,,14,,1,119.8669,"S.Imsand, Baldy, 2N 9W-28,29,32,32, SE of San Gabriel Forks-AFA 1921-1930 trans*",,,,00000000,,711262.28515625,3878.12083803971
35563,1921,CA,USF,ANF, ,00000000,,,14,,1,257.8311,"S.Imsand, near Saugus, 8N 16W-30, NW of Three Point-AFA 1911-1930 Saugus map 1:*",,,,00000000,,1549521.29296875,4817.25539824938
35564,1921,CA,USF,ANF, ,00000000,,,14,,1,465.8054,"S.Imsand, near Saugus, 8N 17W-27, E of Tentrock Cyn-AFA 1911-1930 Saugus map 1:*",,,,00000000,,2798786.55078125,6480.03744432824
35565,1921,CA,USF,ANF, ,00000000,,,14,,1,368.035,"S.Imsand, near Saugus, 8N 15W-27, desert slope NW Fairmont-AFA 1911-30 Saugus+T*",,,,00000000,,2211327.796875,6066.35896382291
35566,1921,CA,USF,ANF, ,00000000,,,14,,1,168.7715,"S.Imsand, near Saugus, 7N 15W-10, W Fairmont Reservoir-AFA 1911-1930 Saugus map*",,,,00000000,,1013053.87109375,3692.07147412212
35567,1921,CA,USF,ANF, ,00000000,,,14,,1,740.4335,"S.Imsand, Saugus, 7N 14W-17,18,19,Indian Sp, NofEliz.L-AFA 1911-30 Saugus+T map*",,,,00000000,,4442514.66796875,8348.84235404299
35568,1923,CA,USF,ANF, ,00000000,,,14,,1,602.1533,"S.Imsand, Saugus, 8N 17W-32+7N17W-5,6, SW Sandberg's Resort-AFA 1911-30 Saugus+*",,,,00000000,,3616123.04296875,7704.25924816834
